"year","workstat","prestige","income","region","attend","owngun","tvhours","mothfath16","black","female","unem10","DivWid","kids","vhappy"
"1996","retired",35,"$25000 or more","w. nor. central",104,"yes",3,TRUE,FALSE,FALSE,"NA","no",0,"no"
"1996","working fulltime",22,"$6000 to 6999","w. nor. central",1,"NA",4,FALSE,FALSE,FALSE,"yes","NA",0,"no"
"1996","retired",30,"$25000 or more","w. nor. central",0,"NA",3,FALSE,FALSE,FALSE,"no","NA",0,"yes"
"1996","working fulltime",33,"$25000 or more","w. nor. central",104,"yes",1.6,FALSE,FALSE,FALSE,"no","no",1,"yes"
"1996","working fulltime",34,"$25000 or more","w. nor. central",0.5,"NA",3,FALSE,FALSE,TRUE,"no","NA",1,"no"
"1996","working fulltime",50,"$25000 or more","w. nor. central",1,"yes",1.4,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1996","retired",64,"$25000 or more","w. nor. central",104,"yes",3,FALSE,FALSE,TRUE,"no","yes",0,"no"
"1996","working fulltime",37,"$25000 or more","w. nor. central",0,"yes",3,TRUE,FALSE,FALSE,"NA","yes",0,"yes"
"1996","retired",40,"$25000 or more","w. nor. central",1,"NA",3,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1996","working fulltime",49,"$25000 or more","w. nor. central",104,"yes",2,TRUE,FALSE,FALSE,"NA","no",2,"yes"
"1996","working fulltime",42,"$10000 - 14999","w. nor. central",42,"NA",2,TRUE,FALSE,TRUE,"no","NA",1,"yes"
"1996","retired",47,"$25000 or more","w. nor. central",30,"NA",5,TRUE,FALSE,FALSE,"no","no",0,"yes"
"1996","retired",36,"$10000 - 14999","w. nor. central",104,"iap",4.2,FALSE,FALSE,TRUE,"no","yes",0,"yes"
"1996","working fulltime",69,"$25000 or more","w. nor. central",104,"NA",2,TRUE,FALSE,FALSE,"no","NA",3,"no"
"1996","working fulltime",35,"$20000 - 24999","w. nor. central",0,"yes",3,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1996","retired",46,"$25000 or more","w. nor. central",52,"NA",4,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1996","keeping house",24,"$8000 to 9999","w. nor. central",34,"yes",4,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1996","working fulltime",51,"$25000 or more","w. nor. central",42,"yes",2.2,TRUE,FALSE,FALSE,"no","yes",3,"no"
"1996","working fulltime",51,"$25000 or more","w. nor. central",52,"NA",2,FALSE,FALSE,FALSE,"no","NA",3,"no"
"1996","working fulltime",32,"$20000 - 24999","w. nor. central",30,"iap",6,TRUE,FALSE,FALSE,"NA","no",2,"no"
"1996","working parttime",42,"$20000 - 24999","w. nor. central",104,"NA",7,TRUE,FALSE,TRUE,"no","no",0,"no"
"1996","retired",49,"$10000 - 14999","w. nor. central",12,"yes",4.6,FALSE,FALSE,TRUE,"no","yes",0,"yes"
"1996","working fulltime",47,"$25000 or more","w. nor. central",52,"NA",1,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1996","retired",40,"$20000 - 24999","w. nor. central",52,"yes",3,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1996","keeping house",20,"$5000 to 5999","w. nor. central",52,"iap",4.8,FALSE,FALSE,TRUE,"no","yes",0,"yes"
"1996","working fulltime",25,"$20000 - 24999","w. nor. central",1,"NA",4,TRUE,FALSE,FALSE,"no","yes",0,"no"
"1996","working fulltime",46,"$25000 or more","w. nor. central",0.5,"yes",2,TRUE,FALSE,FALSE,"NA","no",2,"yes"
"1996","retired",29,"$10000 - 14999","w. nor. central",42,"yes",5,TRUE,FALSE,TRUE,"NA","NA",0,"yes"
"1996","working fulltime",40,"$25000 or more","w. nor. central",52,"yes",3,TRUE,FALSE,FALSE,"NA","no",0,"no"
"1996","working fulltime",72,"$25000 or more","w. nor. central",12,"yes",2,TRUE,FALSE,FALSE,"NA","no",3,"no"
"1996","working fulltime",65,"$25000 or more","w. nor. central",30,"iap",1.8,TRUE,FALSE,TRUE,"no","no",0,"no"
"1996","keeping house",29,"$5000 to 5999","w. nor. central",1,"iap",7,FALSE,FALSE,TRUE,"NA","NA",1,"no"
"1996","working fulltime",51,"$10000 - 14999","w. nor. central",1,"iap",1,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1996","school",29,"$3000 to 3999","w. nor. central",0.5,"NA",4,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1996","working fulltime",43,"$25000 or more","w. nor. central",6,"NA",1,TRUE,FALSE,TRUE,"yes","no",0,"no"
"1996","working fulltime",49,"$25000 or more","w. nor. central",12,"yes",2.2,TRUE,FALSE,FALSE,"no","yes",0,"yes"
"1996","working fulltime",51,"$25000 or more","w. nor. central",0,"NA",5,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1996","working fulltime",66,"$25000 or more","w. nor. central",12,"yes",2.8,FALSE,FALSE,TRUE,"no","yes",1,"yes"
"1996","working parttime",65,"$25000 or more","w. nor. central",30,"NA",2,TRUE,FALSE,FALSE,"yes","NA",1,"no"
"1996","working fulltime",66,"$25000 or more","w. nor. central",6,"NA",4,TRUE,FALSE,FALSE,"yes","no",1,"no"
"1996","working fulltime",61,"$25000 or more","w. nor. central",1,"iap",2.8,FALSE,FALSE,FALSE,"no","no",2,"yes"
"1996","keeping house",29,"$25000 or more","w. nor. central",30,"NA",5,TRUE,FALSE,TRUE,"no","no",1,"yes"
"1996","keeping house",29,"$25000 or more","w. nor. central",30,"yes",6,TRUE,FALSE,TRUE,"NA","no",3,"no"
"1996","working fulltime",86,"$25000 or more","w. nor. central",30,"NA",2,FALSE,FALSE,FALSE,"no","no",1,"yes"
"1996","keeping house",66,"$25000 or more","w. nor. central",1,"iap",2,FALSE,FALSE,TRUE,"NA","no",1,"yes"
"1996","keeping house",51,"$25000 or more","w. nor. central",30,"iap",1,FALSE,FALSE,TRUE,"NA","no",0,"yes"
"1996","working fulltime",51,"$25000 or more","w. nor. central",52,"iap",2.6,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1996","working fulltime",40,"$25000 or more","e. nor. central",42,"iap",2.6,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1996","working fulltime",30,"$25000 or more","e. nor. central",0.5,"NA",4,TRUE,FALSE,FALSE,"no","no",0,"yes"
"1996","working fulltime",32,"$15000 - 19999","e. nor. central",6,"NA",2,TRUE,FALSE,FALSE,"yes","no",1,"no"
"1996","working fulltime",66,"$25000 or more","e. nor. central",42,"iap",2.4,FALSE,FALSE,TRUE,"no","no",2,"no"
"1996","unempl, laid off",45,"$15000 - 19999","e. nor. central",0.5,"iap",5.6,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1996","school",29,"$4000 to 4999","e. nor. central",6,"yes",3.2,TRUE,FALSE,TRUE,"yes","no",2,"no"
"1996","working fulltime",51,"$25000 or more","e. nor. central",6,"NA",1,TRUE,FALSE,TRUE,"yes","NA",1,"no"
"1996","working fulltime",35,"$15000 - 19999","e. nor. central",0,"NA",1,TRUE,TRUE,FALSE,"no","NA",2,"no"
"1996","working fulltime",30,"$25000 or more","e. nor. central",1,"yes",3.2,FALSE,FALSE,FALSE,"no","NA",0,"no"
"1996","working fulltime",51,"$25000 or more","e. nor. central",42,"iap",1,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"1996","working fulltime",42,"$25000 or more","e. nor. central",52,"iap",2.6,TRUE,FALSE,TRUE,"yes","no",0,"yes"
"1996","working parttime",35,"$10000 - 14999","e. nor. central",1,"iap",5.8,TRUE,FALSE,FALSE,"yes","no",1,"no"
"1996","unempl, laid off",24,"$10000 - 14999","e. nor. central",1,"iap",4,FALSE,FALSE,TRUE,"NA","NA",0,"yes"
"1996","working parttime",17,"$25000 or more","e. nor. central",0,"yes",3.4,FALSE,FALSE,TRUE,"yes","yes",2,"no"
"1996","working fulltime",43,"$25000 or more","e. nor. central",1,"yes",2,TRUE,FALSE,FALSE,"no","yes",0,"no"
"1996","working fulltime",47,"$25000 or more","e. nor. central",0.5,"iap",2.6,FALSE,FALSE,FALSE,"no","NA",0,"no"
"1996","keeping house",29,"$25000 or more","e. nor. central",0,"yes",2,TRUE,FALSE,TRUE,"NA","yes",0,"yes"
"1996","working fulltime",35,"$25000 or more","e. nor. central",0,"NA",3,TRUE,FALSE,TRUE,"no","no",2,"no"
"1996","retired",36,"$25000 or more","e. nor. central",52,"NA",8,TRUE,TRUE,FALSE,"no","no",0,"no"
"1996","working fulltime",51,"$25000 or more","e. nor. central",0,"iap",0,TRUE,FALSE,TRUE,"NA","no",2,"no"
"1996","working fulltime",26,"$25000 or more","e. nor. central",0,"yes",1,TRUE,FALSE,FALSE,"NA","NA",0,"yes"
"1996","working fulltime",41,"$25000 or more","e. nor. central",0,"NA",2,TRUE,FALSE,FALSE,"yes","NA",1,"yes"
"1996","working fulltime",44,"$25000 or more","e. nor. central",0,"iap",2.6,TRUE,FALSE,FALSE,"no","NA",0,"yes"
"1996","working fulltime",35,"$25000 or more","e. nor. central",30,"iap",2,TRUE,FALSE,FALSE,"NA","no",0,"no"
"1996","working fulltime",31,"$10000 - 14999","e. nor. central",0,"iap",2.4,FALSE,FALSE,TRUE,"yes","NA",1,"no"
"1996","temp not working",35,"$25000 or more","e. nor. central",1,"NA",13,TRUE,FALSE,FALSE,"yes","no",1,"no"
"1996","working parttime",32,"$15000 - 19999","e. nor. central",0.5,"iap",4,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1996","working fulltime",29,"$25000 or more","e. nor. central",0.5,"NA",2,TRUE,FALSE,TRUE,"yes","yes",1,"no"
"1996","retired",29,"$25000 or more","e. nor. central",52,"yes",3,TRUE,FALSE,TRUE,"NA","no",0,"yes"
"1996","retired",30,"$25000 or more","e. nor. central",42,"iap",3.6,TRUE,FALSE,FALSE,"no","no",0,"yes"
"1996","keeping house",36,"$25000 or more","e. nor. central",42,"iap",2,TRUE,FALSE,TRUE,"NA","no",2,"yes"
"1996","working fulltime",32,"$25000 or more","e. nor. central",12,"NA",3,FALSE,FALSE,TRUE,"yes","no",2,"no"
"1996","retired",46,"$25000 or more","e. nor. central",42,"iap",0,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1996","retired",35,"$15000 - 19999","e. nor. central",52,"yes",5,TRUE,FALSE,FALSE,"NA","no",0,"no"
"1996","retired",60,"$25000 or more","e. nor. central",52,"NA",3,TRUE,FALSE,FALSE,"no","yes",0,"yes"
"1996","working fulltime",43,"$25000 or more","e. nor. central",6,"NA",1,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1996","working fulltime",66,"$25000 or more","e. nor. central",6,"iap",2.4,TRUE,FALSE,FALSE,"no","yes",4,"no"
"1996","working fulltime",47,"$25000 or more","e. nor. central",1,"iap",2,TRUE,FALSE,FALSE,"NA","NA",2,"yes"
"1996","retired",43,"$15000 - 19999","e. nor. central",52,"iap",4,FALSE,FALSE,TRUE,"no","NA",0,"no"
"1996","retired",17,"$10000 - 14999","e. nor. central",0,"iap",10,FALSE,FALSE,TRUE,"NA","NA",0,"no"
"1996","retired",40,"$5000 to 5999","e. nor. central",30,"NA",8,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1996","retired",65,"$10000 - 14999","e. nor. central",30,"NA",5,TRUE,FALSE,FALSE,"no","NA",0,"yes"
"1996","unempl, laid off",36,"$20000 - 24999","e. nor. central",0.5,"yes",5,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1996","keeping house",46,"$25000 or more","e. nor. central",42,"iap",2,FALSE,FALSE,TRUE,"NA","no",1,"yes"
"1996","retired",24,"$5000 to 5999","e. nor. central",42,"yes",4.2,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1996","working fulltime",44,"$15000 - 19999","e. nor. central",52,"yes",2,TRUE,FALSE,TRUE,"NA","NA",1,"no"
"1996","working fulltime",28,"$25000 or more","e. nor. central",1,"NA",2,TRUE,FALSE,TRUE,"yes","yes",0,"no"
"1996","working fulltime",62,"$25000 or more","e. sou. central",52,"NA",2,TRUE,TRUE,FALSE,"no","no",0,"yes"
"1996","keeping house",26,"lt $1000","e. sou. central",42,"yes",3,TRUE,TRUE,TRUE,"NA","NA",0,"no"
"1996","temp not working",66,"$25000 or more","e. sou. central",52,"NA",2,TRUE,TRUE,TRUE,"no","yes",0,"yes"
"1996","working fulltime",34,"$25000 or more","e. sou. central",6,"yes",2.2,TRUE,FALSE,FALSE,"no","no",2,"no"
"1996","keeping house",47,"$25000 or more","e. sou. central",6,"yes",3,TRUE,FALSE,TRUE,"yes","no",0,"no"
"1996","working fulltime",54,"$25000 or more","e. sou. central",30,"NA",1,TRUE,TRUE,FALSE,"no","yes",0,"yes"
"1996","working fulltime",23,"$3000 to 3999","e. sou. central",30,"NA",2,TRUE,TRUE,TRUE,"yes","NA",1,"yes"
"1996","keeping house",30,"$4000 to 4999","e. sou. central",30,"yes",2,TRUE,TRUE,TRUE,"NA","NA",0,"no"
"1996","working fulltime",30,"$15000 - 19999","e. sou. central",30,"yes",3,FALSE,TRUE,TRUE,"NA","no",1,"no"
"1996","retired",47,"$10000 - 14999","e. sou. central",52,"yes",3.2,FALSE,FALSE,FALSE,"no","NA",0,"no"
"1996","retired",32,"$6000 to 6999","e. sou. central",104,"yes",7.2,TRUE,TRUE,TRUE,"no","NA",0,"no"
"1996","working fulltime",28,"$25000 or more","e. sou. central",30,"yes",2.2,TRUE,TRUE,TRUE,"no","no",0,"yes"
"1996","working fulltime",32,"$15000 - 19999","e. sou. central",12,"NA",2,TRUE,TRUE,TRUE,"no","NA",4,"yes"
"1996","working fulltime",34,"$10000 - 14999","e. sou. central",12,"yes",4,FALSE,TRUE,FALSE,"NA","yes",0,"yes"
"1996","working fulltime",59,"$25000 or more","e. sou. central",42,"NA",2,TRUE,FALSE,FALSE,"no","NA",2,"yes"
"1996","working fulltime",47,"$25000 or more","e. sou. central",42,"yes",3,TRUE,FALSE,TRUE,"NA","no",0,"no"
"1996","working fulltime",43,"$25000 or more","e. sou. central",104,"yes",1.6,TRUE,FALSE,TRUE,"no","no",2,"yes"
"1996","other",47,"$25000 or more","south atlantic",52,"NA",6,TRUE,FALSE,TRUE,"no","yes",0,"no"
"1996","retired",40,"$25000 or more","south atlantic",104,"yes",3.4,TRUE,FALSE,FALSE,"no","NA",0,"yes"
"1996","keeping house",51,"$8000 to 9999","south atlantic",52,"iap",3.6,TRUE,FALSE,TRUE,"no","yes",0,"no"
"1996","retired",47,"$20000 - 24999","south atlantic",1,"iap",4.4,TRUE,FALSE,FALSE,"yes","no",0,"no"
"1996","keeping house",47,"$6000 to 6999","south atlantic",1,"NA",4,FALSE,FALSE,TRUE,"no","NA",0,"yes"
"1996","working parttime",29,"$10000 - 14999","south atlantic",30,"yes",3,FALSE,FALSE,TRUE,"NA","NA",2,"yes"
"1996","working parttime",43,"$25000 or more","south atlantic",52,"iap",2,FALSE,TRUE,TRUE,"NA","NA",3,"no"
"1996","keeping house",23,"$6000 to 6999","south atlantic",0,"NA",8,FALSE,FALSE,TRUE,"yes","yes",0,"no"
"1996","working fulltime",74,"$25000 or more","south atlantic",25.8,"NA",5,FALSE,TRUE,FALSE,"no","NA",0,"no"
"1996","working fulltime",51,"$25000 or more","south atlantic",53.2,"NA",10,TRUE,TRUE,FALSE,"no","no",0,"yes"
"1996","working parttime",34,"$25000 or more","south atlantic",0,"NA",5,TRUE,TRUE,TRUE,"no","no",0,"yes"
"1996","retired",35,"$8000 to 9999","south atlantic",0,"NA",4,TRUE,FALSE,FALSE,"no","NA",0,"yes"
"1996","working fulltime",25,"$10000 - 14999","south atlantic",0.5,"NA",4,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1996","working fulltime",44,"$25000 or more","south atlantic",52,"iap",2,TRUE,FALSE,TRUE,"NA","NA",1,"no"
"1996","working fulltime",66,"$25000 or more","south atlantic",52,"yes",2,TRUE,FALSE,FALSE,"NA","yes",3,"no"
"1996","keeping house",50,"$3000 to 3999","south atlantic",52,"yes",3.4,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1996","working parttime",28,"$25000 or more","south atlantic",1,"yes",3,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1996","keeping house",30,"$8000 to 9999","south atlantic",104,"iap",2,FALSE,FALSE,TRUE,"NA","NA",0,"no"
"1996","retired",64,"$25000 or more","south atlantic",104,"yes",3.6,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"1996","working fulltime",66,"$25000 or more","south atlantic",6,"NA",8,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1996","working fulltime",66,"$25000 or more","south atlantic",6,"NA",4,TRUE,FALSE,TRUE,"no","no",0,"no"
"1996","working fulltime",51,"$25000 or more","south atlantic",104,"iap",3,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1996","retired",29,"$6000 to 6999","south atlantic",52,"yes",7.8,TRUE,FALSE,TRUE,"no","NA",0,"no"
"1996","working parttime",47,"$25000 or more","south atlantic",12,"yes",2,TRUE,FALSE,TRUE,"NA","no",3,"no"
"1996","working fulltime",34,"$25000 or more","south atlantic",0,"iap",4,TRUE,FALSE,FALSE,"NA","no",1,"no"
"1996","working fulltime",36,"$15000 - 19999","south atlantic",6,"yes",3,FALSE,FALSE,FALSE,"NA","no",0,"no"
"1996","keeping house",36,"lt $1000","south atlantic",0,"NA",10,TRUE,FALSE,TRUE,"yes","yes",0,"no"
"1996","working fulltime",30,"$25000 or more","south atlantic",6,"NA",2,TRUE,FALSE,FALSE,"no","NA",3,"no"
"1996","keeping house",44,"$1000 to 2999","south atlantic",6,"iap",2.4,FALSE,FALSE,FALSE,"no","yes",1,"no"
"1996","working fulltime",42,"$15000 - 19999","e. sou. central",0,"yes",4,TRUE,FALSE,FALSE,"NA","no",2,"no"
"1996","working fulltime",28,"$15000 - 19999","e. sou. central",0.5,"yes",3,FALSE,FALSE,TRUE,"no","NA",1,"no"
"1996","working fulltime",60,"$25000 or more","e. sou. central",42,"NA",3,TRUE,FALSE,TRUE,"no","no",1,"no"
"1996","working fulltime",31,"$25000 or more","e. sou. central",52,"yes",1.8,TRUE,FALSE,TRUE,"no","no",0,"yes"
"1996","working parttime",40,"$8000 to 9999","e. sou. central",1,"yes",3,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"1996","working fulltime",64,"$25000 or more","e. sou. central",52,"NA",2,TRUE,FALSE,TRUE,"no","no",1,"yes"
"1996","working fulltime",27,"$25000 or more","e. sou. central",0.5,"yes",3,FALSE,FALSE,FALSE,"NA","no",1,"yes"
"1996","working fulltime",29,"$25000 or more","e. sou. central",0,"yes",1.8,TRUE,FALSE,FALSE,"yes","no",1,"no"
"1996","working fulltime",36,"$25000 or more","e. sou. central",6,"yes",2,FALSE,FALSE,TRUE,"NA","no",2,"yes"
"1996","working parttime",40,"$10000 - 14999","e. sou. central",1,"yes",3,FALSE,FALSE,FALSE,"no","no",0,"no"
"1996","working parttime",51,"$8000 to 9999","e. sou. central",30,"yes",4,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1996","other",34,"$15000 - 19999","e. sou. central",1,"NA",5,FALSE,FALSE,FALSE,"NA","no",0,"no"
"1996","keeping house",42,"$1000 to 2999","e. sou. central",1,"NA",2,FALSE,FALSE,TRUE,"no","yes",3,"no"
"1996","working fulltime",28,"$25000 or more","e. sou. central",6,"NA",3,FALSE,FALSE,TRUE,"no","no",1,"yes"
"1996","keeping house",28,"$25000 or more","e. sou. central",52,"NA",0,FALSE,FALSE,TRUE,"no","no",0,"no"
"1996","working parttime",40,"$25000 or more","e. sou. central",0,"iap",3.4,TRUE,FALSE,FALSE,"NA","no",2,"no"
"1996","other",39,"$10000 - 14999","e. sou. central",0,"iap",10,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"1996","retired",39,"$8000 to 9999","e. sou. central",104,"NA",2,TRUE,FALSE,FALSE,"yes","no",0,"no"
"1996","working fulltime",31,"$5000 to 5999","w. sou. central",42,"iap",2,FALSE,TRUE,TRUE,"NA","NA",0,"no"
"1996","school",31,"$1000 to 2999","w. sou. central",30,"iap",2.6,FALSE,TRUE,TRUE,"yes","NA",2,"no"
"1996","working fulltime",28,"$25000 or more","w. sou. central",30,"iap",3,TRUE,TRUE,TRUE,"NA","NA",2,"no"
"1996","working fulltime",17,"$3000 to 3999","w. sou. central",30,"iap",4,TRUE,TRUE,FALSE,"NA","no",2,"no"
"1996","keeping house",28,"$25000 or more","e. sou. central",52,"NA",2,TRUE,FALSE,TRUE,"no","no",0,"no"
"1996","keeping house",29,"$25000 or more","e. sou. central",1,"yes",3.6,TRUE,FALSE,TRUE,"yes","NA",2,"yes"
"1996","working fulltime",39,"$25000 or more","e. sou. central",12,"yes",1.6,TRUE,FALSE,FALSE,"no","no",0,"no"
"1996","working fulltime",51,"$25000 or more","e. sou. central",6,"yes",2,TRUE,FALSE,FALSE,"NA","yes",0,"no"
"1996","keeping house",51,"$15000 - 19999","e. sou. central",52,"yes",2,TRUE,FALSE,TRUE,"no","no",0,"yes"
"1996","keeping house",23,"$5000 to 5999","e. sou. central",0.5,"NA",1,FALSE,TRUE,TRUE,"no","NA",0,"no"
"1996","working fulltime",28,"$10000 - 14999","e. sou. central",12,"iap",4,TRUE,TRUE,TRUE,"NA","NA",2,"no"
"1996","keeping house",23,"$25000 or more","e. sou. central",1,"yes",8.6,FALSE,TRUE,TRUE,"yes","NA",0,"no"
"1996","working fulltime",50,"$15000 - 19999","e. sou. central",104,"yes",2.8,TRUE,TRUE,TRUE,"no","yes",0,"no"
"1996","working fulltime",51,"$25000 or more","e. sou. central",12,"yes",2.4,TRUE,TRUE,FALSE,"no","NA",0,"no"
"1996","keeping house",29,"$8000 to 9999","e. sou. central",0.5,"NA",3,TRUE,TRUE,TRUE,"no","NA",0,"no"
"1996","working fulltime",42,"$25000 or more","e. sou. central",104,"iap",3,TRUE,TRUE,TRUE,"NA","yes",0,"yes"
"1996","working fulltime",30,"$25000 or more","e. sou. central",12,"NA",3,TRUE,FALSE,FALSE,"no","NA",1,"no"
"1996","retired",36,"$20000 - 24999","e. sou. central",52,"NA",2,TRUE,FALSE,TRUE,"no","no",0,"no"
"1996","working parttime",46,"$25000 or more","e. sou. central",104,"yes",1.2,TRUE,FALSE,TRUE,"no","no",3,"yes"
"1996","keeping house",31,"$10000 - 14999","e. sou. central",104,"yes",4.8,TRUE,FALSE,TRUE,"no","no",0,"yes"
"1996","working fulltime",47,"$25000 or more","e. sou. central",6,"yes",2,FALSE,FALSE,TRUE,"NA","NA",0,"no"
"1996","working fulltime",40,"$15000 - 19999","e. sou. central",104,"yes",2,FALSE,TRUE,TRUE,"NA","no",0,"no"
"1996","retired",50,"$25000 or more","e. sou. central",12,"NA",3,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1996","working fulltime",24,"$25000 or more","e. sou. central",6,"yes",2.2,TRUE,FALSE,FALSE,"no","NA",0,"no"
"1996","working fulltime",51,"$25000 or more","south atlantic",30,"NA",0,TRUE,FALSE,FALSE,"no","no",1,"no"
"1996","retired",46,"$10000 - 14999","south atlantic",30,"iap",4.6,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"1996","retired",61,"$25000 or more","south atlantic",52,"yes",1,TRUE,FALSE,FALSE,"NA","no",0,"yes"
"1996","working fulltime",39,"$25000 or more","south atlantic",0,"yes",1,TRUE,FALSE,FALSE,"NA","yes",0,"no"
"1996","working parttime",46,"$25000 or more","south atlantic",52,"yes",2.2,TRUE,FALSE,TRUE,"no","no",0,"yes"
"1996","keeping house",64,"$25000 or more","south atlantic",52,"NA",1,TRUE,FALSE,TRUE,"yes","no",2,"no"
"1996","working fulltime",52,"$10000 - 14999","south atlantic",0,"yes",2.4,TRUE,FALSE,TRUE,"yes","yes",0,"yes"
"1996","working fulltime",34,"$25000 or more","south atlantic",42,"iap",2,TRUE,FALSE,FALSE,"NA","no",0,"no"
"1996","working fulltime",47,"$25000 or more","south atlantic",42,"yes",2,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"1996","working fulltime",36,"$15000 - 19999","south atlantic",104,"NA",2,FALSE,FALSE,TRUE,"no","NA",0,"yes"
"1996","working fulltime",24,"$25000 or more","south atlantic",104,"yes",2.4,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"1996","working fulltime",42,"$25000 or more","south atlantic",6,"yes",4,FALSE,FALSE,FALSE,"NA","NA",0,"yes"
"1996","working fulltime",59,"$25000 or more","south atlantic",30,"yes",2.6,TRUE,FALSE,TRUE,"no","no",0,"no"
"1996","working parttime",29,"$10000 - 14999","south atlantic",0.5,"NA",4,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"1996","working fulltime",33,"$25000 or more","south atlantic",0.5,"iap",2.2,TRUE,FALSE,TRUE,"yes","no",0,"no"
"1996","working fulltime",22,"$25000 or more","south atlantic",30,"yes",2.2,FALSE,FALSE,FALSE,"no","NA",2,"no"
"1996","retired",23,"$25000 or more","south atlantic",52,"NA",2,FALSE,TRUE,TRUE,"no","yes",0,"no"
"1996","retired",23,"$6000 to 6999","south atlantic",52,"NA",20,TRUE,TRUE,TRUE,"no","NA",0,"yes"
"1996","working fulltime",64,"$25000 or more","south atlantic",52,"iap",4.4,TRUE,TRUE,FALSE,"no","yes",2,"no"
"1996","working fulltime",34,"$15000 - 19999","south atlantic",0,"iap",4,FALSE,TRUE,TRUE,"NA","NA",0,"no"
